"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', 'eval_item')","('Eval', 'value')"
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",102.8
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_std')",175.05016423871186
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",291.0
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",41.79999999999999
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",5.0
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",4.2
Naive,EDDM,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",3.4
Naive,EDDM,TS4CD,USC,USC_2,RunLength,Yes,"('Run Length MSE',)",45112.22948717949
Naive,EDDM,TS4CD,USC,USC_2,RunLength,Yes,"('Run Length MSRE',)",212.39639706732194
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('Annotation Error',)",50.0
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('Jaccard Index',)",0.38610450310018085
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('Rand Index',)",0.932207329292531
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.01064537591483698
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.005351170568561873
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999998
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.01064537591483698
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.005351170568561873
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.9999999999999998
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('Run Length MSE',)",23473.322229340167
Naive,EDDM,TS4CD,USC,USC_3,ChangePoint,Yes,"('Run Length MSRE',)",153.2100591649914
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",89.0
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_std')",91.05080999090563
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",225.2
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",136.79999999999995
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",43.0
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",19.400000000000002
Naive,EDDM,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",3.4000000000000004
Naive,EDDM,TS4CD,USC,USC_3,RunLength,Yes,"('Run Length MSE',)",23355.69058295964
Naive,EDDM,TS4CD,USC,USC_3,RunLength,Yes,"('Run Length MSRE',)",152.82568692127523
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('Annotation Error',)",77.0
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('Jaccard Index',)",0.3099301232286091
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('Rand Index',)",0.9159775949013618
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.006963788300835647
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.0034940600978336828
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999998
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.006963788300835647
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.0034940600978336828
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.9999999999999998
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('Run Length MSE',)",32698.549647661755
Naive,EDDM,TS4CD,USC,USC_4,ChangePoint,Yes,"('Run Length MSRE',)",180.82740292240487
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",78.6
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_std')",111.59318975636461
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",200.60000000000002
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",48.199999999999996
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",29.0
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",13.799999999999999
Naive,EDDM,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",5.2
Naive,EDDM,TS4CD,USC,USC_4,RunLength,Yes,"('Run Length MSE',)",32480.77258167841
Naive,EDDM,TS4CD,USC,USC_4,RunLength,Yes,"('Run Length MSRE',)",180.22422862001216
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('Annotation Error',)",48.0
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('Jaccard Index',)",0.3098284357158841
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('Rand Index',)",0.9039892435979672
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.0093896713615023
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.004807692307692308
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.19999999999999996
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.0093896713615023
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.004807692307692308
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.19999999999999996
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('Run Length MSE',)",38312.1858974359
Naive,EDDM,TS4CD,USC,USC_5,ChangePoint,Yes,"('Run Length MSRE',)",195.73498894534902
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",201.2
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_std')",226.7742489790232
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",486.0
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",277.59999999999997
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",44.0
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",37.6
Naive,EDDM,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",16.8
Naive,EDDM,TS4CD,USC,USC_5,RunLength,Yes,"('Run Length MSE',)",38293.94871794872
Naive,EDDM,TS4CD,USC,USC_5,RunLength,Yes,"('Run Length MSRE',)",195.68839699366112
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Annotation Error',)",9.6
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Jaccard Index',)",0.2926110968207175
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Rand Index',)",0.8231645109344969
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.01216569363358351
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.0063755563575123315
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8499999999999991
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'f1')",0.01216569363358351
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'precision')",0.0063755563575123315
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'recall')",0.8499999999999991
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Run Length MSE',)",19832.590016103062
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Run Length MSRE',)",132.06926300086306
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_mean')",85.4
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_std')",10.987720418721983
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",96.2
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",90.94
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",87.2
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",80.58
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",73.08
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,RunLength,No,"('Run Length MSE',)",19629.700161030596
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,apple,RunLength,No,"('Run Length MSRE',)",131.37947472512377
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Annotation Error',)",17.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Jaccard Index',)",0.25412541254125415
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Rand Index',)",0.7996374533946068
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.015325670498084275
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.007722007722007722
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'f1')",0.015325670498084275
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'precision')",0.007722007722007722
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Run Length MSE',)",24807.939144736843
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Run Length MSRE',)",157.5053622729615
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_mean')",85.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_std')",68.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",139.4
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",112.19999999999999
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",85.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",57.8
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",30.6
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,No,"('Run Length MSE',)",24577.03947368421
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,No,"('Run Length MSRE',)",156.770658841775
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Annotation Error',)",7.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Jaccard Index',)",0.2546160357023791
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Rand Index',)",0.753999624637205
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.010761396860646907
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.005527864828845621
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8285714285714281
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'f1')",0.010761396860646907
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'precision')",0.005527864828845621
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'recall')",0.8285714285714281
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSE',)",59760.5125485123
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSRE',)",241.80468530671465
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_mean')",34.26428571428571
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_std')",22.700386363914788
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",59.78000000000001
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",46.699999999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",29.9
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",16.639999999999997
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",11.28
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,RunLength,No,"('Run Length MSE',)",59495.80491591204
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,bitcoin,RunLength,No,"('Run Length MSRE',)",241.2696797458669
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Annotation Error',)",3.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Jaccard Index',)",0.4541231894802581
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Rand Index',)",0.8826456125101607
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.05197216138574159
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.06085843662395287
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.7094949494949493
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'f1')",0.05197216138574159
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'precision')",0.06085843662395287
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'recall')",0.7094949494949493
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSE',)",6372.658116232465
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSRE',)",78.95771307234008
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_mean')",106.40969696969697
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_std')",57.37427292885529
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",170.64000000000001
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",137.83999999999997
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",100.8
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",76.32
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",50.04
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,RunLength,No,"('Run Length MSE',)",6380.441282565131
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,brent_spot,RunLength,No,"('Run Length MSRE',)",79.00440475452758
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Annotation Error',)",2.25
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Jaccard Index',)",0.42377250281172096
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Rand Index',)",0.8678738231151308
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.02520894263864701
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.012768559891823548
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'f1')",0.02520894263864701
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'precision')",0.012768559891823548
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSE',)",3319.755319148936
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSRE',)",57.616137239932684
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_mean')",105.54166666666667
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_std')",20.258716173791473
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",122.525
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",117.075
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",111.625
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",98.875
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",86.125
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,RunLength,No,"('Run Length MSE',)",3301.352583586626
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,businv,RunLength,No,"('Run Length MSRE',)",57.45632818882979
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Annotation Error',)",2.8
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Jaccard Index',)",0.43889754320182933
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Rand Index',)",0.8465484949832776
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.024083454301098855
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.012206875570428963
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999997
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'f1')",0.024083454301098855
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'precision')",0.012206875570428963
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999997
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSE',)",3212.1473333333333
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSRE',)",56.534194261276106
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_mean')",39.95
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_std')",11.491544392256444
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",50.2
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",44.2
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",39.6
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",35.14
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",29.979999999999997
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,RunLength,No,"('Run Length MSE',)",3146.5919999999996
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,children_per_woman,RunLength,No,"('Run Length MSRE',)",55.95633291937709
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Annotation Error',)",2.0
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Jaccard Index',)",0.6342426637470393
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Rand Index',)",0.9269931113158704
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.051909407255077464
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.026750261233019858
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999998
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'f1')",0.051909407255077464
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'precision')",0.026750261233019858
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999998
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSE',)",601.8738317757009
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSRE',)",23.84865053351523
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_mean')",77.35333333333332
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_std')",32.04350474698206
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",112.72
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",92.61999999999999
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",71.9
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",58.56
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",46.04
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,RunLength,No,"('Run Length MSE',)",593.7822429906543
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,co2_canada,RunLength,No,"('Run Length MSRE',)",23.75949108545874
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Annotation Error',)",4.5
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Jaccard Index',)",0.5047239964916356
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Rand Index',)",0.8401558438981807
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.014375883113885914
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.007244512662810118
Naive,ESPRESSO,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999992
